Geo_Shape,Distance,Departure_PTCAR_ID,Arrival_PTCAR_ID,Departure_Name_FR,Departure_Geo_Point,Departure_Classement_FR,Arrival_Name_FR,Arrival_Geo_Point,Arrival_Classement_FR,disabled
"[[50.90055001720875, 4.633517445095211], [50.90059934062933, 4.633633867000709], [50.90272893991688, 4.6608678925913], [50.90274950408832, 4.661130896064881], [50.90358929255643, 4.672141055672481]]",2.7409654776001897,553,1174,Herent,"50.90358929116853, 4.672141055873005",Point darrêt,Veltem,"50.900550015820514, 4.6335174452958",Point darrêt,0
"[[50.88136571115078, 4.716208512981548], [50.88090768183437, 4.716609808872128], [50.87943430805064, 4.717067536717567], [50.878832972256916, 4.7172274695632], [50.875019991276424, 4.718216426699493], [50.87116419253303, 4.719321600780938], [50.87102076430409, 4.719555521863682], [50.86974625193461, 4.720146423166896], [50.86882550872746, 4.720681276315887], [50.86815305241473, 4.721142114753672], [50.86750288820316, 4.721647713902152], [50.86659649560752, 4.722458846420166], [50.865222212513416, 4.723885610799203], [50.8634969691855, 4.725913531162098], [50.86236440741981, 4.727328738875329], [50.86121186647535, 4.728935477636622], [50.86002685616331, 4.730787608391007], [50.85910788059635, 4.732402526992639], [50.85831969298707, 4.734027988083558], [50.857739647079136, 4.735463568503772], [50.85728087666611, 4.736834448899971], [50.85686618645088, 4.738361239114433], [50.85653940178171, 4.739899917973091], [50.85627864918806, 4.741586450166881], [50.85611657934846, 4.743230434471495], [50.856051288381764, 4.744515438220968], [50.856000818310505, 4.750336994967451], [50.855971882511206, 4.751669292701221], [50.85586979015807, 4.753415625758198], [50.85567430118335, 4.755315844571101], [50.85543181490125, 4.75698437639587], [50.85516286000972, 4.758454978173104], [50.85486509601232, 4.75982505696229], [50.853998969392144, 4.763408605199822], [50.85359001348018, 4.765342976072555], [50.853244915827204, 4.767192504831598], [50.852914257261595, 4.76926693832196], [50.85268105790656, 4.771039548367211], [50.85247738174547, 4.772975923149239], [50.85181263357298, 4.77997545401607], [50.851509769291894, 4.782312060731821], [50.851200233588166, 4.784286384227786], [50.85082774765579, 4.786396378675751], [50.85050782853139, 4.787975064564648], [50.84999791836464, 4.790183808393341], [50.8491800571362, 4.793203118799196], [50.848156480290925, 4.79650523227934], [50.844893523550915, 4.806472676278367], [50.844171254686, 4.808378592437383], [50.84332059131355, 4.810341598653252], [50.84234575779403, 4.812325510099309], [50.84137343130753, 4.814090430509366], [50.840237372183324, 4.816068032068088], [50.83966447883304, 4.817226126484877], [50.839240812214825, 4.818194454895982], [50.83866441000624, 4.819709666170525], [50.83819514038508, 4.821191232316226], [50.83779310672018, 4.82273929284518], [50.83765391626379, 4.823367410162644], [50.837438346900115, 4.824481501222539], [50.83594652922673, 4.83659437079406]]",10.7271583177856,715,1176,Louvain,"50.88136570976269, 4.716208513181996",Gare,Vertrijk,"50.83594652783853, 4.836594370994312",Gare,0
"[[50.83594652922673, 4.836594370794066], [50.83486499442073, 4.84570898895665], [50.83452175477109, 4.84818809025627], [50.834074159415735, 4.850716267047479], [50.83355762790543, 4.85309718565598], [50.83289624611178, 4.855656336619484], [50.83225203105488, 4.857772631392836], [50.83169091325789, 4.859282399809864], [50.83110026149114, 4.860584860763192], [50.83036820700702, 4.861914406561171], [50.82958800663235, 4.86309265873227], [50.82884019974593, 4.864037789167523], [50.828160060788676, 4.864774810129678], [50.82755002364119, 4.865345489501496], [50.826018088745826, 4.86663409079353], [50.82530554422076, 4.867355925188058], [50.82470985333781, 4.868090334544417], [50.824137021616316, 4.868933473041738], [50.82349631299253, 4.870080583232944], [50.81857504305485, 4.880415146798862], [50.81784097428495, 4.882049116058047], [50.81737912219774, 4.883237020898392], [50.81692856276213, 4.884562605253084], [50.81659025373744, 4.885708895800256], [50.81620399833372, 4.887235158766566], [50.815826517363924, 4.889088581901141], [50.81554974773759, 4.890879309784656], [50.81534502374219, 4.892826274291844], [50.81527888052466, 4.894585334680364], [50.81563137472552, 4.904457583023161], [50.815664861441014, 4.906300934946806], [50.81561258394056, 4.907835800769717], [50.815451355145676, 4.909676487273337], [50.81514693493298, 4.911681816200584], [50.814807115162544, 4.913250363698027], [50.81447498820386, 4.914475651350937], [50.8139899707515, 4.915952146892856], [50.813593421722665, 4.916971955670419], [50.81308777041513, 4.918087883370947], [50.812623515445175, 4.918962909844507], [50.81199429174443, 4.919980785462744], [50.8079314339937, 4.925636678946891]]",7.374448313483851,1146,1176,Tirlemont,"50.80793143260549, 4.925636679146979",Gare,Vertrijk,"50.83594652783853, 4.836594370994312",Gare,0
"[[50.587801914284064, 5.854635277252849], [50.588067264377706, 5.854998124519569], [50.58951409334331, 5.857183355651384], [50.58981620821709, 5.857874264867047], [50.59000993531086, 5.858444526739813], [50.59028056239383, 5.859586180369387], [50.59051139554803, 5.861039958707409], [50.59064019033155, 5.862010054268268], [50.59092927829129, 5.865284693352242]]",0.864574182428276,1180,1177,Verviers-Palais,"50.59092927690511, 5.865284693550655",Point darrêt,Verviers-Central,"50.587801912897746, 5.854635277451281",Gare,0
"[[50.56851509165158, 5.810268537289406], [50.568735194041814, 5.816826800540636], [50.568796412327075, 5.818064757503706], [50.56892483580928, 5.81940346992748], [50.56921972521969, 5.821254589864674], [50.56946650061452, 5.822361581806345], [50.56975201878938, 5.823407912398335], [50.570168774239164, 5.824661871704205], [50.57068255240236, 5.825929081484051], [50.57122304582677, 5.827036395053276], [50.57183379915683, 5.828097121044154], [50.57247050111378, 5.829030963810808], [50.57363403228491, 5.830480619508971], [50.57440857089176, 5.831560494132566], [50.574817006313, 5.832245905267431], [50.5754676263742, 5.833572213172242], [50.5762929950637, 5.835666083924838], [50.57697486181135, 5.837199902752245], [50.57749565658785, 5.838221026032185], [50.578248208730045, 5.839519952043226], [50.579808097629325, 5.841980960196019], [50.587801914284064, 5.854635277252846]]",3.95175393295989,956,1177,Pepinster,"50.56851509026457, 5.810268537487914",Gare,Verviers-Central,"50.587801912897746, 5.854635277451281",Gare,0
"[[50.59092927829129, 5.865284693352242], [50.5914558915347, 5.868097525240437], [50.59242455730634, 5.871626392139797], [50.592934122276255, 5.873066504393718], [50.59327386952972, 5.873816330979805], [50.5943739671084, 5.875968300068002], [50.594674546440814, 5.87645663922815], [50.595092657554304, 5.877024173770868], [50.5955074511448, 5.877476126028082], [50.59605409026594, 5.877926083047028], [50.59668812436126, 5.878300014346689], [50.59839883498561, 5.879199099572649], [50.59889544433147, 5.879561041687772], [50.59939443815315, 5.880026837557368], [50.5999133271243, 5.880622481704148], [50.60035992380483, 5.881245422631573], [50.6006981532559, 5.881827675387385], [50.60105015018763, 5.882592493637734], [50.601189785464534, 5.882960213194212], [50.60138572992077, 5.883572045591146], [50.60154549293167, 5.884202208665595], [50.60161053093352, 5.884512805309325], [50.60173387747727, 5.885295960309195], [50.60182050625392, 5.886509430501266], [50.60182879835216, 5.88799227322127], [50.60184995256312, 5.88980801987494], [50.60191239573805, 5.891327322181586], [50.60195318685984, 5.891980674641245], [50.60206340916005, 5.893275601985409], [50.60223919849517, 5.894767491153326], [50.602485660381475, 5.896368068776789], [50.60287368155813, 5.898458580888823], [50.60315335753828, 5.899659009856301], [50.60339127685961, 5.900416207143797], [50.603695693922, 5.901183129160891], [50.60404309750107, 5.901877489232849], [50.60440294937472, 5.902448913080899], [50.60478052491139, 5.90293056240449], [50.6051620284674, 5.903321987266728], [50.60674472650836, 5.90455301174756], [50.60740574217338, 5.905200205920928], [50.607760345787504, 5.905663779969718], [50.60808534977557, 5.906193235371147], [50.608352277055836, 5.906735290621318], [50.60858842870935, 5.907333437840188], [50.608860339880934, 5.908199194727317], [50.609121063165276, 5.909387277685673], [50.60923852633024, 5.91045680050043], [50.60926416905203, 5.911288612659458], [50.609220826088034, 5.912291134829117], [50.6089161980132, 5.915038616752326], [50.60877464967396, 5.916595304638128], [50.60875449486417, 5.917334537763669], [50.60877995310319, 5.918250984833672], [50.60886227994577, 5.919167321972667], [50.60901401563005, 5.920144657059534], [50.609201284886744, 5.920991889425009], [50.60953996792245, 5.922112953907202], [50.610023201251316, 5.923297014388465], [50.61542712840279, 5.935141895636343], [50.6157226020324, 5.935731294944757], [50.61597832527496, 5.936140244471654], [50.6162987857247, 5.936542797564115], [50.61663580767318, 5.93685375691777], [50.61672373526244, 5.936919341329474], [50.61699511533062, 5.93708214442397], [50.61740189327623, 5.937234165933781], [50.61807106549333, 5.937268623050038], [50.61835192446849, 5.937215623805214], [50.61921892407642, 5.936999059737889], [50.61958594126755, 5.93697046901819], [50.61981819718478, 5.936989002013378], [50.62025515969388, 5.937103023603515], [50.6204869637714, 5.937204082702128], [50.62142250315172, 5.937671364021384], [50.62212424227379, 5.937905155748821], [50.62272563978272, 5.938011229194442], [50.62585820977145, 5.938387064928239], [50.62692515023561, 5.938686465514142]]",7.384996741158919,331,1180,Dolhain-Gileppe,"50.62692514885065, 5.938686465712419",Point darrêt,Verviers-Palais,"50.59092927690511, 5.865284693550655",Point darrêt,0
"[[50.587801914284064, 5.854635277252849], [50.588067264377706, 5.854998124519569], [50.58951409334331, 5.857183355651384], [50.58981620821709, 5.857874264867047], [50.59000993531086, 5.858444526739813], [50.59028056239383, 5.859586180369387], [50.59051139554803, 5.861039958707409], [50.59064019033155, 5.862010054268268], [50.59092927829129, 5.865284693352242]]",0.864574182428276,1177,1180,Verviers-Central,"50.587801912897746, 5.854635277451281",Gare,Verviers-Palais,"50.59092927690511, 5.865284693550655",Point darrêt,0
"[[51.032885050461196, 2.869519746489205], [51.03214832245369, 2.868488581875385], [51.03190988666053, 2.868086361502812], [51.03097275497205, 2.866744826770711], [51.03067851157401, 2.866242898068574], [51.03036297848945, 2.865587601622646], [51.03001806692763, 2.864656155827748], [51.029757722935926, 2.86365912933045], [51.02959014338463, 2.862629474691783], [51.02951409054928, 2.86168834518456], [51.02950901347222, 2.860740228291285], [51.029579185795654, 2.859652028619462], [51.02990582484021, 2.856546554460303], [51.03156523259484, 2.84249381226268], [51.031896854727705, 2.840257108674281], [51.03228978853496, 2.838140778597048], [51.032577310591094, 2.836812306181888], [51.03291934380677, 2.835397192192091], [51.033264030039774, 2.834111084907628], [51.03363147332971, 2.832861285487072], [51.034235612651116, 2.831013933866876], [51.03469618070446, 2.829744339341917], [51.0353976168729, 2.82799116717376], [51.03630622506369, 2.825977219835097], [51.037285253733224, 2.824063472476962], [51.03807340474156, 2.82267945006646], [51.03891844535373, 2.821305331195285], [51.040294474953065, 2.819045462546748], [51.04096595542163, 2.817832130079418], [51.041623313379965, 2.816544143317332], [51.04238335936849, 2.814910358141335], [51.04308391184145, 2.813235994683443], [51.043723544298615, 2.811532300747475], [51.04431638838574, 2.80975980349115], [51.04501601268454, 2.80735236494476], [51.05781401446857, 2.76008121185252], [51.0619046606781, 2.744969803773525], [51.063419951669296, 2.739366159812099], [51.063493069195815, 2.739085760567545], [51.06368191035899, 2.738328332646923], [51.06390282477757, 2.737338986282557], [51.0641038402995, 2.736309723582377], [51.06423009954992, 2.735577488383065], [51.064360275084056, 2.734742054006097], [51.06900715891076, 2.703089688446099], [51.070618150597376, 2.69209632900704], [51.07075323265675, 2.691227628914575], [51.07096056759238, 2.689940174224548], [51.07177592241386, 2.684394002843574], [51.07391661820733, 2.669750487403637]]",15.1821641052155,327,1181,Dixmude,"51.032885049064205, 2.869519746692597",Gare,Furnes,"51.07391661680995, 2.669750487607322",Gare,0
"[[51.07391661820733, 2.669750487403637], [51.073930497937724, 2.669657368110005], [51.073988254412996, 2.669313229657966], [51.074123819193105, 2.668647507192776], [51.07419178548249, 2.668338400874024], [51.078708344787216, 2.654140285486824]]",1.21842429949905,643,1181,Koksijde,"51.07870834338987, 2.654140285690531",Point darrêt,Furnes,"51.07391661680995, 2.669750487607322",Gare,0
"[[50.74402497456338, 3.964956486506642], [50.746864220893194, 3.954171909096722], [50.7472204301142, 3.952470570479975], [50.74759204686218, 3.950128358721189], [50.75181854811085, 3.92099212332106], [50.75190669885247, 3.920137497021788], [50.75196042069966, 3.919303885198611], [50.751952939919235, 3.917163280042836]]",3.5016461789054203,432,1182,Gammerages,"50.74402497316743, 3.96495648670834",Point darrêt,Viane-Moerbeke,"50.75195293852315, 3.917163280244609",Point darrêt,0
"[[50.751952939919235, 3.917163280042836], [50.75192979906592, 3.916801502631712], [50.75100228705408, 3.9079267560551], [50.7509247981766, 3.906979816585782], [50.75088590175862, 3.906039062665004], [50.75091013865986, 3.904461310294598], [50.75101901884521, 3.903129546687726], [50.751225478014376, 3.901705168090315], [50.7515142336958, 3.900353308258422], [50.75193739028113, 3.898875657305967], [50.75385581214457, 3.89293636073179], [50.75603452577, 3.885886015679032], [50.756472163619186, 3.884404186679857], [50.757271146441916, 3.881006166076428], [50.757331813764615, 3.880942365986829], [50.75802835642009, 3.877656840048389], [50.75825588638726, 3.876718827379014], [50.75846180842235, 3.87604010049632], [50.75871939220596, 3.875338022622763], [50.75898688247729, 3.874705097680484], [50.759270157783575, 3.874119551329375], [50.759598227450944, 3.873529870804344], [50.759945378430004, 3.872988766593293], [50.76033974652818, 3.872457234915774], [50.76076865734725, 3.871958908002491], [50.76122482085352, 3.871506590681369], [50.7616907708091, 3.871117377433281], [50.76217346557579, 3.870780579968221], [50.76263599456271, 3.870521947365626], [50.76314771585405, 3.870305624896998], [50.763726779476755, 3.870150443714171], [50.76504281502268, 3.87006437755173], [50.76616823722698, 3.869972001848425], [50.770949248522925, 3.872417489184946]]",4.67376062511729,458,1182,Grammont,"50.77094924712692, 3.872417489386795",Gare,Viane-Moerbeke,"50.75195293852315, 3.917163280244609",Point darrêt,0
"[[50.826216033991116, 3.495470091998172], [50.82630239815841, 3.494520933876033], [50.82643939878811, 3.493518833293378], [50.82665161838081, 3.492556134795794], [50.8269074227754, 3.491724409660511], [50.82779918500533, 3.489415785831476], [50.828271579141386, 3.488073999620068], [50.82858281819409, 3.486960691970606], [50.82876901106172, 3.48613652379667], [50.8289433185735, 3.485167428453906], [50.829058232784114, 3.484310943979986], [50.82915191585631, 3.483250871801645], [50.82919741462347, 3.48200808983094], [50.82916909622202, 3.480510690227995], [50.82886390163483, 3.471898752471786], [50.828890720383384, 3.470621401648422], [50.82898682592087, 3.469406744468931], [50.82924019388657, 3.467669886568283], [50.83146900599432, 3.454988265259918], [50.8316343394275, 3.453811979719474], [50.831736467409506, 3.452550321221566], [50.83211355521327, 3.438473651295722], [50.83221642621559, 3.435793101466861], [50.833503060446695, 3.392847172084267]]",7.34691525359177,66,1184,Anzegem,"50.8262160325938, 3.495470092200613",Gare,Vichte,"50.83350305904886, 3.392847172286867",Point darrêt,0
